id,segment,discount,age,tenure_months,income_index,web_visits_30d,leak_after_offer,purchase,unit_margin_if_buy,discount_bucket
4909,A,16.838852516308386,27,60,0.49,5,1,0,33.507,17
4910,A,14.494646283271468,51,60,1.116,1,0,0,34.451,14
4911,C,15.04105010551159,19,106,1.006,3,0,1,34.231,15
4912,A,16.51160140115979,36,107,0.935,5,0,0,33.638,17
4913,A,17.5280947424922,64,118,1.062,5,1,0,33.229,18
4914,A,22.159491400614208,40,47,0.975,4,1,1,31.363,22
4915,B,18.80727378775468,42,25,1.315,8,1,1,32.714,19
4916,A,16.730927550020454,20,86,0.766,8,0,1,33.55,17
4917,C,10.152087250583822,51,87,0.719,2,0,0,36.201,10
4918,B,16.611505622056516,44,35,0.807,7,0,1,33.598,17
4919,A,19.18623071948377,47,36,0.95,6,0,0,32.561,19
4920,A,10.646459088372037,62,22,1.487,7,0,0,36.002,11
4921,C,11.79960199008903,43,75,1.391,3,0,0,35.537,12
4922,C,11.51642687599187,38,48,0.522,4,0,1,35.651,12
4923,C,12.852522302762988,39,25,0.726,8,0,1,35.113,13
4924,A,17.722972668025278,30,80,0.891,2,1,1,33.15,18
4925,A,17.607945009184757,24,44,1.287,1,0,0,33.197,18
4926,C,7.59825610941901,23,21,1.2,2,0,0,37.23,8
4927,A,24.52625036975987,46,20,1.123,4,0,0,30.409,25
4928,C,4.526397613435914,25,27,0.984,5,0,0,38.467,5
4929,B,3.2153726973726435,58,92,1.11,3,0,0,38.996,3
4930,B,15.232561016711342,53,118,1.293,1,0,1,34.154,15
4931,A,8.706086094078337,18,62,0.746,5,0,0,36.783,9
4932,B,10.972704511043439,25,119,0.697,4,0,0,35.87,11
4933,A,13.605790319009337,53,77,1.302,4,0,0,34.809,14
4934,B,0.6722050288937069,58,65,1.127,1,0,0,40.02,1
4935,B,15.44758990841798,33,33,0.308,4,1,0,34.067,15
4936,B,12.71829397806419,46,84,0.776,5,0,0,35.167,13
4937,A,25.633869299502557,27,114,1.328,7,1,1,29.963,26
4938,B,16.586846301895164,21,54,0.88,6,0,1,33.608,17
4939,B,15.340878332703817,40,59,0.954,2,0,0,34.11,15
4940,B,11.282740253719366,45,24,1.006,0,0,0,35.745,11
4941,A,18.70056994530984,31,24,0.656,4,1,1,32.757,19
4942,A,21.453597193141498,53,5,0.929,3,0,1,31.647,21
4943,B,18.81812861053714,35,45,1.132,3,0,1,32.709,19
4944,A,16.974358200814027,20,84,1.323,4,0,1,33.452,17
4945,A,14.206604887585467,26,39,0.652,4,0,1,34.567,14
4946,B,18.427080105723796,68,32,1.727,3,1,0,32.867,18
4947,B,14.133593389172166,49,23,0.897,2,0,1,34.597,14
4948,B,14.259304398837813,62,59,0.977,1,1,1,34.546,14
4949,B,16.893784195676155,62,5,1.001,5,0,0,33.484,17
4950,C,8.928889688817698,41,81,0.989,4,0,0,36.694,9
4951,A,17.110633110554883,50,92,0.821,2,0,0,33.397,17
4952,A,22.096061793042605,29,58,0.955,3,1,1,31.388,22
4953,A,14.068805454441764,18,107,1.219,5,0,0,34.623,14
4954,A,11.345456436139273,68,18,0.745,1,0,0,35.72,11
4955,C,5.4468683281940296,18,22,0.29,6,0,0,38.097,5
4956,B,3.2986958270730007,42,114,1.292,2,0,0,38.962,3
4957,B,8.313608625533561,30,10,1.199,4,0,0,36.942,8
4958,A,6.8928842103874555,23,54,1.181,7,0,1,37.514,7
4959,B,9.586470878160704,21,23,1.53,5,1,0,36.429,10
4960,C,5.466956509280576,57,88,1.006,5,0,0,38.089,5
4961,B,30.0,54,5,1.049,8,1,1,28.204,30
4962,B,10.912749751541034,58,114,0.537,4,0,0,35.894,11
4963,B,13.197835877750226,67,116,1.17,2,0,1,34.974,13
4964,B,7.203977765914287,58,72,1.496,9,0,0,37.389,7
4965,B,0.0,48,58,1.156,2,0,0,40.291,0
4966,B,7.436842873868205,57,48,1.249,5,0,0,37.295,7
4967,B,7.513751613841851,39,21,1.1,4,0,0,37.264,8
4968,A,7.511491509247051,56,109,0.852,1,0,0,37.265,8
4969,B,16.34080659060972,32,4,1.19,6,1,0,33.707,16
4970,C,10.883702667278898,61,57,0.749,1,0,0,35.906,11
4971,A,7.50110625128789,37,50,1.509,5,0,0,37.269,8
4972,A,20.315812471308796,69,24,1.108,7,1,1,32.106,20
4973,A,9.90552985581009,19,71,0.774,4,0,0,36.3,10
4974,A,24.13385685262915,49,107,1.562,7,0,1,30.567,24
4975,A,14.17526151653391,21,111,0.505,1,0,0,34.58,14
4976,B,2.94728134243959,18,109,1.067,3,0,0,39.104,3
4977,C,8.655120707591188,56,1,1.141,4,0,0,36.804,9
4978,B,15.573298175231413,44,42,1.218,3,0,0,34.017,16
4979,B,21.0477573728351,55,54,0.973,2,0,1,31.811,21
4980,B,11.744957149899555,67,108,0.687,5,0,0,35.559,12
4981,B,10.177397033191832,47,86,1.109,3,1,0,36.191,10
4982,B,9.617361960900569,42,4,1.156,5,0,0,36.416,10
4983,B,18.602220124134877,32,18,0.596,3,1,1,32.796,19
4984,A,27.37664289771514,25,84,1.043,4,1,0,29.261,27
4985,A,17.230352998697658,64,46,0.36,5,0,0,33.349,17
4986,A,16.83991602782683,34,97,0.915,6,0,1,33.506,17
4987,A,13.865018164432891,23,35,0.593,3,0,0,34.705,14
4988,A,15.574919086145616,68,99,0.267,7,0,1,34.016,16
4989,B,17.41955031830056,32,2,0.757,2,1,1,33.273,17
4990,B,16.592718507628618,35,88,1.503,3,0,1,33.606,17
4991,B,10.127550487812087,28,83,0.896,3,0,0,36.211,10
4992,A,19.985353733896225,22,108,1.242,4,0,0,32.239,20
4993,B,8.586394956831926,34,80,1.46,5,0,0,36.832,9
4994,B,18.55544666458639,29,11,0.831,6,0,0,32.815,19
4995,B,8.9443055817372,60,16,1.063,2,0,0,36.687,9
4996,B,15.219599860399091,20,107,1.401,0,0,1,34.159,15
4997,C,10.56774035339174,31,10,0.829,1,1,0,36.033,11
4998,B,12.438409437448804,48,12,1.131,4,1,0,35.28,12
4999,A,11.005059446140773,31,15,1.121,6,0,0,35.857,11
5000,B,1.7676124732084055,62,30,0.951,4,0,0,39.579,2
5001,A,5.22626866012212,31,84,1.35,7,0,0,38.185,5
5002,B,15.631319142821251,26,32,0.779,6,1,0,33.993,16
5003,B,19.079763164968007,34,104,1.269,6,0,0,32.604,19
5004,B,0.0,27,61,0.76,4,0,0,40.291,0
5005,A,13.056311001930261,54,51,0.934,4,1,0,35.031,13
5006,A,14.156198834141719,46,37,1.052,2,1,0,34.588,14
5007,A,18.51512596874122,48,88,1.423,3,0,0,32.831,19
5008,C,15.443788930203954,19,38,0.587,2,1,0,34.069,15
5009,B,13.853754564787582,65,37,1.652,2,0,1,34.709,14
5010,B,22.41842223986226,27,6,1.324,4,0,1,31.259,22
5011,B,12.94173430917147,61,67,0.882,4,0,0,35.077,13
5012,A,16.29089380419643,67,19,1.299,6,1,0,33.727,16
5013,B,0.7667114697948225,50,118,0.666,2,0,0,39.982,1
5014,B,10.439003261112198,56,101,1.112,7,0,0,36.085,10
5015,C,10.636645757545704,38,29,0.598,3,0,0,36.006,11
5016,B,7.240905883844411,63,97,1.524,2,0,0,37.374,7
5017,C,16.164264217321016,22,77,1.031,4,0,1,33.778,16
5018,A,22.59291562917142,19,70,1.513,5,0,1,31.188,23
5019,C,10.831617800098371,57,109,0.842,1,0,0,35.927,11
5020,A,18.913990928589307,35,58,0.638,4,0,1,32.671,19
5021,B,17.862545793547813,58,61,1.072,3,1,0,33.094,18
5022,A,3.958733104675746,68,100,1.201,5,1,0,38.696,4
5023,B,10.187944629662601,31,110,0.905,7,0,0,36.186,10
5024,C,9.854371332075075,46,76,0.753,3,1,0,36.321,10
5025,B,8.924144043921238,26,20,1.187,5,0,0,36.696,9
5026,A,28.926623148798107,58,43,1.166,9,1,1,28.636,29
5027,B,4.72780324340089,20,52,0.654,4,1,0,38.386,5
5028,A,21.686605052509474,48,99,0.555,2,1,1,31.553,22
5029,A,18.62019451789986,18,79,0.441,6,0,1,32.789,19
5030,B,0.9899289465332366,68,57,0.856,2,0,0,39.892,1
5031,A,19.52734377017795,37,19,1.062,4,0,1,32.423,20
5032,A,13.474481347352032,25,37,1.014,2,0,0,34.862,13
5033,B,25.48523864373177,49,86,0.847,7,1,1,30.023,25
5034,B,0.0,35,115,1.746,4,0,0,40.291,0
5035,B,20.84701660006671,32,82,0.642,4,1,1,31.892,21
5036,C,15.705331723512675,31,36,1.29,2,0,0,33.963,16
5037,B,11.398986814937572,44,4,1.279,1,0,0,35.698,11
5038,A,16.91296970270628,65,9,0.548,5,1,0,33.477,17
5039,B,11.771360169794152,40,108,0.719,1,0,0,35.548,12
5040,B,10.1567083929852,64,7,1.032,7,0,0,36.199,10
5041,C,9.964771421132047,61,112,1.652,7,0,0,36.276,10
5042,C,6.472549055224073,46,3,1.125,3,0,0,37.683,6
5043,B,19.890153588755002,32,5,1.061,7,1,1,32.277,20
5044,B,7.844396388888168,18,2,0.709,4,0,0,37.131,8
5045,A,21.50564207196753,36,76,1.074,2,1,0,31.626,22
5046,A,10.271235272190939,24,112,1.237,4,0,0,36.153,10
5047,B,9.453267469381203,62,13,1.626,3,1,1,36.482,9
5048,A,9.425695985844193,53,81,1.475,3,0,0,36.493,9
5049,A,13.213760974413288,59,56,0.73,2,0,0,34.967,13
5050,A,12.706055212782912,43,88,0.889,3,0,0,35.172,13
5051,A,11.18332315274401,18,82,0.2,1,0,0,35.785,11
5052,A,19.558354175185496,33,61,0.5,5,0,1,32.411,20
5053,B,13.051210204354021,27,28,1.134,5,0,0,35.033,13
5054,A,8.876572138062564,40,41,1.037,3,0,0,36.715,9
5055,A,19.78615462241123,38,6,0.889,4,1,0,32.319,20
5056,C,11.735502872462273,56,68,1.114,9,0,0,35.563,12
5057,B,13.292305334095674,63,30,0.524,4,0,1,34.936,13
5058,B,11.679278815736772,22,19,1.097,4,1,0,35.585,12
5059,B,9.90407110488824,63,74,0.664,3,0,0,36.301,10
5060,A,19.44226435757004,60,102,1.244,3,0,1,32.458,19
5061,A,21.495616170919178,33,38,0.839,1,0,1,31.63,21
5062,B,25.36559349446673,55,62,1.139,3,1,1,30.071,25
5063,B,1.6939616584882486,59,94,1.455,5,0,0,39.609,2
5064,B,16.083131880031434,60,32,0.336,6,1,0,33.811,16
5065,C,18.323404400063993,51,63,1.072,3,0,1,32.908,18
5066,A,16.535852133029145,53,38,0.912,5,0,0,33.629,17
5067,B,25.41605223425139,25,81,0.876,2,1,1,30.051,25
5068,B,12.604896598592456,49,11,0.492,7,0,0,35.213,13
5069,C,8.429259857778554,19,87,0.659,4,0,0,36.895,8
5070,B,6.524549150753196,44,64,0.925,1,0,0,37.662,7
5071,A,9.627152846391738,20,74,1.251,3,0,0,36.412,10
5072,A,9.394152388129726,51,26,0.963,3,0,0,36.506,9
5073,A,7.921367326332726,28,85,1.148,5,0,0,37.1,8
5074,A,17.92025761749907,32,4,0.805,7,0,1,33.071,18
5075,A,20.016247886929463,50,16,1.034,4,0,1,32.226,20
5076,B,9.895865114688785,38,10,0.871,5,0,0,36.304,10
5077,A,13.57123492529412,54,24,0.706,2,1,0,34.823,14
5078,B,19.3895617007325,51,118,0.55,5,0,1,32.479,19
5079,A,17.81642246665883,34,66,0.514,6,1,1,33.113,18
5080,C,6.456497768154966,23,38,1.006,3,0,0,37.69,6
5081,B,15.697740066098804,61,27,1.225,4,0,1,33.966,16
5082,B,30.0,20,49,0.657,3,1,1,28.204,30
5083,A,21.736947618602233,66,11,1.246,5,1,1,31.533,22
5084,B,16.484023638127685,55,86,1.089,6,0,1,33.65,16
5085,C,9.898759652043852,63,56,1.031,7,0,0,36.303,10
5086,C,8.89605837472032,67,79,0.501,5,0,0,36.707,9
5087,A,10.877478977768757,52,61,0.877,6,0,0,35.909,11
5088,B,22.285542364390672,63,59,0.6,5,1,1,31.312,22
5089,C,19.261883005450276,36,28,0.986,3,1,1,32.53,19
5090,B,10.990040681177167,53,97,0.274,1,0,1,35.863,11
5091,B,15.918395915892507,40,51,0.901,3,0,0,33.877,16
5092,C,12.058415660980655,67,7,1.053,5,0,1,35.433,12
5093,B,8.444138263268245,29,51,1.786,1,0,0,36.889,8
5094,A,14.06336130778443,56,71,0.92,2,0,0,34.625,14
5095,B,10.80636485495276,46,43,0.722,3,0,0,35.937,11
5096,A,4.593754038936151,18,16,1.377,5,0,1,38.44,5
5097,B,12.85447996568736,56,114,0.908,3,0,0,35.112,13
5098,A,20.756249162754347,54,36,1.119,4,0,1,31.928,21
5099,B,21.310023052635614,44,108,0.783,2,1,0,31.705,21
5100,B,8.571262337119842,54,102,1.017,2,0,0,36.838,9
5101,A,16.27713365865996,35,51,0.607,3,0,0,33.733,16
5102,C,10.662251869262434,36,92,1.439,2,0,0,35.995,11
5103,C,7.554211038383675,19,41,0.576,3,0,0,37.248,8
5104,B,2.4002658302849618,57,67,1.565,2,0,0,39.324,2
5105,B,9.34410231473153,27,84,1.084,6,0,0,36.526,9
5106,B,12.585082135574021,57,73,0.997,6,1,0,35.221,13
5107,C,7.783002555323581,36,55,0.415,4,0,0,37.155,8
5108,C,17.35334320262892,24,52,0.853,3,0,0,33.299,17
5109,A,14.248371384817128,38,70,0.667,3,0,0,34.55,14
5110,A,17.311760364771757,41,43,1.097,3,1,1,33.316,17
5111,A,17.93689090714639,19,97,1.164,4,0,0,33.064,18
5112,A,14.794700486908583,59,60,1.059,3,0,1,34.33,15
5113,B,18.057976522321624,56,88,0.782,3,0,0,33.015,18
5114,A,12.917432599868329,66,39,0.922,3,0,0,35.087,13
5115,C,12.83808457680039,43,72,1.084,3,0,0,35.119,13
5116,B,13.166448436799628,39,80,1.071,0,0,0,34.986,13
5117,C,8.59970131013372,33,93,0.89,6,0,0,36.826,9
5118,B,23.226456676956822,18,88,1.007,8,1,1,30.933,23
5119,A,14.569889852659593,37,57,1.111,2,1,0,34.421,15
5120,C,9.602226336433882,64,34,0.916,8,0,0,36.422,10
5121,B,16.322540533439522,37,88,0.865,2,0,0,33.715,16
5122,C,2.355717708589504,37,3,1.278,8,0,0,39.342,2
5123,A,6.593358762802122,21,94,1.297,0,0,0,37.635,7
5124,B,0.0,39,107,0.959,6,0,0,40.291,0
5125,A,13.32304296267752,67,59,1.089,4,1,0,34.923,13
5126,A,16.98845199237899,66,26,1.075,4,0,0,33.446,17
5127,B,9.947343873726751,34,98,0.83,3,0,0,36.283,10
5128,B,19.016140489487693,28,107,1.039,5,0,1,32.629,19
5129,A,0.0,65,60,1.045,5,0,0,40.291,0
5130,A,22.45032883524175,49,95,1.151,3,0,1,31.246,22
5131,B,17.37531139022938,54,108,0.599,3,1,0,33.29,17
5132,B,17.17757205486786,31,52,0.797,2,1,0,33.37,17
5133,B,4.766479178095539,44,71,1.01,5,0,0,38.371,5
5134,B,8.321543072868543,30,114,1.092,6,0,0,36.938,8
5135,B,24.393020549076326,42,41,1.342,1,0,1,30.463,24
5136,A,10.38927914763125,26,24,1.08,2,0,0,36.105,10
5137,C,6.354934748024192,60,107,1.218,9,0,0,37.731,6
5138,B,24.360256556956642,43,83,1.079,5,1,1,30.476,24
5139,B,15.376566911187876,51,58,0.941,3,1,0,34.096,15
5140,A,6.04027988951675,26,29,0.986,2,0,0,37.858,6
5141,B,0.4916985153007065,28,18,0.767,4,0,0,40.093,0
5142,B,7.165911482741144,40,6,1.02,3,1,0,37.404,7
5143,A,19.22112238751572,62,104,0.297,4,0,1,32.547,19
5144,B,22.075520969313253,43,116,0.928,5,0,1,31.397,22
5145,B,8.186264081642918,34,45,0.641,3,0,0,36.993,8
5146,B,9.927485996604869,52,66,0.536,0,1,0,36.291,10
5147,B,13.184759264289625,48,62,0.628,2,1,0,34.979,13
5148,A,15.210541242382506,46,74,1.099,4,0,0,34.163,15
5149,A,12.523467501900136,57,36,0.786,7,0,0,35.245,13
5150,A,17.7733585912646,45,84,0.913,3,0,1,33.13,18
5151,C,15.775130591053063,22,72,0.997,3,0,0,33.935,16
5152,B,20.839957979477653,69,115,1.445,2,0,0,31.895,21
5153,B,19.921890844027082,58,83,0.974,5,0,1,32.264,20
5154,B,18.91415532149931,20,88,1.066,3,0,1,32.67,19
5155,B,13.007083247984102,65,28,0.784,4,0,1,35.05,13
5156,B,19.54533121352861,60,1,1.062,6,0,0,32.416,20
5157,B,20.430497392928334,20,12,0.784,5,0,0,32.06,20
5158,A,22.437905503971677,47,115,1.064,2,0,1,31.251,22
5159,A,14.276204764284502,56,24,0.868,3,0,1,34.539,14
5160,A,23.352125720569298,18,58,1.01,1,1,1,30.882,23
5161,A,19.973367449572642,21,100,0.47,6,0,0,32.244,20
5162,B,16.74803282904993,36,27,0.553,4,0,1,33.543,17
5163,A,14.360087901861073,24,34,0.965,6,0,0,34.505,14
5164,A,10.241228288288777,41,68,0.865,3,0,0,36.165,10
5165,A,13.404335866923898,41,26,1.409,2,1,0,34.89,13
5166,B,2.758635672397979,51,84,1.111,1,0,0,39.18,3
5167,B,23.29831704952813,67,91,0.669,7,1,1,30.904,23
5168,B,8.621358304883973,62,105,1.522,5,0,0,36.818,9
5169,C,7.074236437774218,18,83,1.348,2,0,0,37.441,7
5170,A,9.577837081699862,40,12,0.866,3,0,0,36.432,10
5171,A,14.72971233445629,23,71,0.971,2,0,0,34.356,15
5172,C,10.115499342551905,58,46,1.062,4,0,0,36.216,10
5173,B,12.39460312326771,22,57,0.875,3,0,0,35.297,12
5174,A,23.470757108379114,38,71,1.183,7,1,1,30.835,23
5175,B,12.373994118107994,67,20,0.655,3,0,0,35.306,12
5176,B,3.5465221954611224,25,92,1.251,3,0,0,38.862,4
5177,B,26.204128636932495,53,117,1.64,4,1,1,29.733,26
5178,B,8.357234181706275,32,103,0.883,7,0,0,36.924,8
5179,B,14.428402046219812,21,95,0.719,3,1,0,34.478,14
5180,A,6.9259125783041995,58,63,0.621,12,0,0,37.501,7
5181,B,12.589281028726807,58,7,0.437,5,0,1,35.219,13
5182,A,13.66164463357467,32,29,0.785,2,0,0,34.787,14
5183,A,2.3744480828994075,42,25,1.495,5,1,0,39.335,2
5184,A,10.138704838681448,44,116,1.305,3,0,0,36.206,10
5185,B,12.071069015636153,18,70,1.497,4,0,0,35.428,12
5186,A,19.10835510044407,34,66,0.647,3,1,1,32.592,19
5187,A,13.231133920625462,45,17,0.641,5,0,0,34.96,13
5188,B,4.63384633087731,25,50,0.912,4,0,0,38.424,5
5189,B,11.220551544437022,18,55,0.644,2,0,0,35.77,11
5190,B,13.103486912344236,20,40,0.71,6,1,1,35.012,13
5191,C,17.924522830099228,42,20,1.211,5,0,0,33.069,18
5192,B,21.807715866302352,68,119,1.04,3,1,1,31.505,22
5193,B,21.642262827150812,38,72,1.581,5,1,1,31.571,22
5194,B,0.0,27,69,0.817,6,0,0,40.291,0
5195,A,16.353941282786728,42,63,0.312,1,1,0,33.702,16
5196,C,14.120317427747773,20,47,1.075,3,0,0,34.602,14
5197,B,8.33489289001183,44,33,1.258,9,0,0,36.933,8
5198,B,11.949257391483238,30,112,0.534,4,0,0,35.477,12
5199,B,12.139658202013216,47,40,0.731,4,0,0,35.4,12
5200,B,15.534519063043966,48,58,0.898,2,0,0,34.032,16
5201,B,2.3872747648565795,48,42,0.434,3,0,0,39.329,2
5202,B,12.795385519417547,43,29,1.424,3,0,0,35.136,13
5203,A,11.377657025755783,52,102,1.334,2,1,0,35.707,11
5204,C,4.90000178658793,48,65,1.23,5,0,0,38.317,5
5205,B,14.024614227090273,33,19,1.755,7,0,0,34.641,14
5206,A,19.20930800833194,20,67,0.833,1,0,1,32.552,19
5207,C,10.714796285225205,45,109,0.444,1,0,0,35.974,11
5208,B,10.255805609440491,30,34,0.578,3,0,0,36.159,10
5209,A,16.454830718345985,43,105,0.2,6,0,0,33.661,16
5210,C,4.565931860868916,66,88,0.704,2,0,0,38.452,5
5211,B,17.004550485972683,34,17,1.92,4,0,1,33.44,17
5212,B,10.341387416707715,44,31,0.597,2,0,0,36.125,10
5213,B,10.847430417404587,33,110,0.935,7,0,0,35.921,11
5214,B,21.07576626128857,21,117,0.773,3,1,1,31.8,21
5215,B,15.903436401123091,25,91,1.068,2,1,0,33.884,16
5216,B,21.567590209193817,40,68,1.448,8,0,1,31.601,22
5217,C,3.516807081341965,48,43,1.294,4,0,0,38.874,4
5218,B,8.092750245468288,56,91,0.439,3,0,0,37.031,8
5219,B,16.23276084002222,52,22,1.438,3,0,1,33.751,16
5220,B,13.54219009895995,60,32,0.259,2,0,0,34.835,14
5221,C,11.238292831710512,46,16,0.978,6,0,1,35.763,11
5222,B,22.749008388647685,67,83,1.055,3,0,1,31.125,23
5223,B,13.749378348215004,52,65,1.028,3,1,0,34.751,14
5224,B,5.9829921626854015,59,22,1.019,8,0,0,37.881,6
5225,A,10.144624287627328,68,5,1.603,6,0,0,36.204,10
5226,B,16.848225638113767,37,82,1.52,2,0,1,33.503,17
5227,A,14.223648518058486,32,1,0.512,5,1,1,34.56,14
5228,B,11.801358370202246,22,96,1.007,10,1,0,35.536,12
5229,B,13.576043937716,49,106,1.008,5,0,0,34.821,14
5230,A,11.7951006837765,54,76,0.804,7,0,0,35.539,12
5231,B,15.055295604372732,59,101,0.722,7,0,0,34.225,15
5232,A,12.169288135778295,40,76,1.157,3,0,0,35.388,12
5233,C,10.401625067877248,41,99,1.257,8,0,0,36.1,10
5234,A,16.855303609395833,64,37,1.105,5,0,0,33.5,17
5235,C,14.454137104032213,34,96,0.732,7,0,1,34.467,14
5236,B,10.022511382058191,52,93,0.775,5,0,0,36.253,10
5237,A,12.10323249718121,34,51,1.183,1,0,0,35.415,12
5238,C,8.670608977288314,49,73,1.511,3,0,0,36.798,9
5239,A,13.959077341398809,29,20,0.721,4,1,0,34.667,14
5240,B,7.004068414327738,41,50,0.903,7,1,0,37.469,7
5241,B,15.693771397219887,19,87,1.63,2,1,0,33.968,16
5242,A,15.084734080007209,32,33,0.874,2,0,0,34.213,15
5243,C,11.337895425258534,36,92,0.922,4,0,0,35.723,11
5244,B,9.80764042250242,46,40,0.328,3,0,0,36.34,10
5245,B,18.83365837834703,51,16,0.683,0,1,1,32.703,19
5246,A,10.70782436036341,59,81,1.144,4,0,0,35.977,11
5247,B,14.271943236188113,39,102,0.643,0,0,0,34.541,14
5248,A,16.633655715932033,27,66,0.761,5,0,0,33.589,17
5249,B,5.702417275228068,60,116,1.103,2,0,0,37.994,6
5250,A,13.085587139869487,46,80,0.852,6,0,1,35.019,13
5251,B,5.617826193629486,34,32,0.907,5,0,0,38.028,6
5252,A,19.071851485894936,28,52,0.552,4,1,0,32.607,19
5253,A,15.822205171781466,18,71,1.734,2,0,1,33.916,16
5254,A,17.69820461010536,25,105,0.958,5,0,1,33.16,18
5255,A,17.76219566584619,22,72,0.41,12,0,1,33.135,18
5256,A,17.272810193156424,47,97,0.966,9,0,0,33.332,17
5257,A,15.887338633831785,35,14,1.102,5,0,0,33.89,16
5258,B,17.736709368349405,30,46,1.181,2,0,1,33.145,18
5259,C,7.964607757138687,40,16,0.983,7,0,0,37.082,8
5260,A,29.568533467950274,44,46,1.102,3,1,1,28.378,30
5261,A,16.056354335800155,32,103,0.565,8,1,1,33.822,16
5262,A,4.710929938417477,45,56,0.59,5,0,0,38.393,5
5263,B,11.392468380232433,54,81,1.353,3,0,0,35.701,11
5264,A,16.964056128127048,64,50,1.351,7,1,0,33.456,17
5265,B,25.644346004473263,21,107,1.748,1,1,1,29.959,26
5266,C,8.532082546344784,60,5,1.015,5,0,0,36.854,9
5267,C,11.492213939944577,55,72,0.918,2,0,0,35.661,11
5268,B,3.4599575531131617,18,18,1.053,4,0,0,38.897,3
5269,B,18.53375807627274,65,3,1.041,3,1,0,32.824,19
5270,B,13.861363380922016,37,27,1.356,4,0,0,34.706,14
5271,B,13.969721323062178,69,54,0.715,5,0,1,34.663,14
5272,B,2.8616793455803293,66,40,1.467,0,0,0,39.138,3
5273,A,10.629580044788357,69,66,1.176,4,0,0,36.008,11
5274,A,15.5574164621694,38,48,1.256,2,1,1,34.023,16
5275,A,20.8053133271318,31,1,0.849,1,0,1,31.908,21
5276,C,1.9266203109775475,32,1,0.668,5,1,0,39.515,2
5277,A,18.10902086085689,28,70,0.963,4,0,0,32.995,18
5278,C,12.170394342208361,50,92,0.234,8,1,0,35.388,12
5279,A,8.771051225774034,60,118,0.2,6,0,1,36.757,9
5280,A,18.9556913721667,56,77,1.253,6,0,0,32.654,19
5281,C,6.035326132110999,53,110,0.66,2,0,0,37.859,6
5282,B,15.94592319026663,58,79,1.035,7,1,0,33.866,16
5283,A,12.806905971518594,67,94,0.908,4,0,0,35.131,13
5284,B,18.044904743642398,19,12,1.224,6,1,1,33.021,18
5285,B,13.270712130796333,41,53,0.903,3,0,0,34.944,13
5286,B,10.393232188160148,22,25,1.046,1,1,0,36.104,10
5287,A,13.46105329152462,31,41,1.024,2,0,0,34.868,13
5288,A,12.391732199079605,23,67,1.179,6,0,0,35.298,12
5289,B,15.80575032163355,38,101,1.46,2,0,0,33.923,16
5290,C,10.347209815604861,43,112,1.153,3,0,1,36.122,10
5291,C,7.5480543434339,56,74,1.526,5,0,0,37.25,8
5292,A,13.521196933706996,42,17,0.808,4,0,0,34.843,14
5293,A,18.78041365823716,56,9,0.712,1,0,1,32.724,19
5294,B,15.470951173747206,47,74,0.493,5,0,1,34.058,15
5295,A,15.069096276136829,40,100,1.262,3,1,0,34.22,15
5296,B,18.322231627968314,43,36,0.585,5,1,1,32.909,18
5297,B,13.204223312528892,20,92,0.509,7,0,0,34.971,13
5298,A,16.757812596076825,40,8,0.914,0,0,0,33.539,17
5299,A,12.643315065130981,29,5,0.23,4,0,0,35.197,13
5300,B,6.0469519809059715,19,108,1.987,4,0,0,37.855,6
5301,C,12.388543652612901,67,2,0.683,1,0,0,35.3,12
5302,C,17.31875923360981,45,72,0.866,8,0,0,33.313,17
5303,B,17.42595399671227,23,29,0.715,4,1,0,33.27,17
5304,B,17.165618558463922,56,100,1.005,6,0,0,33.375,17
5305,A,13.354472230468216,19,16,0.457,4,1,0,34.911,13
5306,B,11.26133141467491,66,83,1.161,4,0,0,35.754,11
5307,B,11.112221349179862,44,63,0.977,4,1,0,35.814,11
5308,C,7.791450951668098,47,75,1.408,1,0,0,37.152,8
5309,A,20.696006930498175,47,24,0.55,7,0,1,31.953,21
5310,B,15.037335952870194,19,112,0.848,6,0,0,34.232,15
5311,A,16.93869054781619,25,31,1.35,4,0,1,33.466,17
5312,A,12.235228893389245,55,24,1.4,4,0,0,35.361,12
5313,A,12.499662847728661,48,33,1.922,5,0,0,35.255,12
5314,A,14.995622047115024,23,73,1.014,5,0,0,34.249,15
5315,B,22.469813430559203,55,36,0.612,4,1,1,31.238,22
5316,C,3.2054888099121532,46,119,1.109,5,0,0,39.0,3
5317,A,19.233253262200634,26,89,0.518,6,1,1,32.542,19
5318,A,19.43905620670071,25,43,1.001,4,0,1,32.459,19
5319,B,5.951197327937749,26,112,0.635,2,0,0,37.893,6
5320,C,6.524115979227869,56,70,1.368,3,0,0,37.663,7
5321,C,6.926972018444177,57,69,0.897,0,0,1,37.5,7
5322,C,9.839841109894754,27,78,0.929,1,0,0,36.327,10
5323,A,10.683432526519887,37,31,0.976,6,0,0,35.987,11
5324,A,14.56405766763659,57,67,1.777,3,1,0,34.423,15
5325,A,23.00504297257366,30,52,0.913,3,1,0,31.022,23
5326,B,12.586224150751113,69,109,0.601,7,0,0,35.22,13
5327,B,19.558376180003766,66,4,0.713,2,1,1,32.411,20
5328,B,10.523114899215622,22,88,1.338,4,1,0,36.051,11
5329,A,9.446871565885882,44,36,1.446,6,1,0,36.485,9
5330,B,12.98475159062308,49,72,1.805,3,0,0,35.059,13
